1896,February,10,"College pin in a diamond shape with letters in gold, S.N.C., on a purple enamel background. This is the first mention of both a college pin and the college colors. The pin was idea of the classes of 1896 and 1897 and available through the A. S. Gardner Co. for $1.50. (""The College Pin,"" Echo, Feb. 1896, p. 4) "
1896,February 9,10,"Eta Phi Sorority holds its first tea. The exact date of the sorority's founding is unclear, but it may have dated from a January 24 meeting. (""The Eta Phi Society,""Echo, Feb. 1896, pp. 8-9; ""A sketch of the Eta Phi Society,"" The Neon, 1900, p. 21) "
1897,May 17,,"The college baseball team played its first game at Castleton-on-Hudson resulting in a score of 2 to 5 in favor of Castleton. (""Base Ball,"" The Normal College Echo, May 1897, p. 9)  There was a re-match on June 5 where the team and supporters took a steamer to the game. The game was also lost due to what the Normal College reporter called poor sportsmanship by the Castleton team and the umpire. (""Base Ball,"" The Normal College Echo, June 1997, pp. 14-15)"
1897,Spring,,"Tennis and bicycle clubs are in the process of organization at State Normal College. (""Athletics,"" The Normal College Echo, May 1897, p. 13)"
1897,Fall,,"Earliest mention of an Athletic Association whose main concern appears to have been to develop a successful ""WINNING ball team."" (The Normal College Echo, October 1897, p. 10) There is no indication that this was a permanent Athletic Association. The Athletic Association is not mentioned again until 1909. STUDENT LIFE"
1897,June 16,,"Kappa Delta sorority founded. (""Kappa Delta,"" Echo, November 1897, p. 13)"
1898,Spring,,"–-First record of inter-collegiate baseball schedule. Under the direction of Captain Dibble, baseball games were scheduled against New York University, Syracuse University, Hamilton College, Clinton Liberal Institute, and Oneonta Normal. (""Athletics,"" The Echo, March 8, 1898, p. 15) A check of the archives at the schools found that only two games at Oneonta were played and that record is only found in the Oneonata student newspaper, the Oneontian???????????. There is no mention of them in The Echo for 1898, no mention of baseball in 1899, and after 1899 we hold only broken runs of The Echo, our only source of information about athletics at the school. There is a photo of the baseball team in the 1900 Neon, the school's first yearbook."
1898,May,,"First recorded men's intramural tennis tournament played at State Normal College. (""Athletics,"" The Echo, May 1898, p. 14) STUDENT LIFE"
1898,,,"February 15Psi Gamma sorority founded. (""Psi Gamma,"" Echo, March 1898, p. 14; Psi Gamma Sorority Brochure 1898-1988, Psi Gamma Records Subject Files, University Archives)"
1900,June 14,4," The Soldiers Memorial Tablet honoring the Normal School Civil War dead was unveiled at the conclusion of a successful Alumni fund-raising campaign. (Report of the Reunion,June 14-15, 1900, Alumni Association Minutes, Vol. 1872-1917, p. 79, Alumni Association Records)"
1900,,10,"The Neon, the first student yearbook, is published. No other yearbook exists until 1904."
1904,Fall??,7,"-School acquires its first gymnasium at 100 Willett Street. The expenses were subscribed by donations from faculty & students. The gymnasium was used by both men and women for exercises and basketball teams. (""The Gymnasium,"" The Echo, Christmas 1904, pp. 12-14)"
1904,January,10,"Young Women's Christian Association (YWCA) founded. Printed first Student's Handbook in 1904 which while mainly describing the functions of the YWCA also listed student groups and publications as well as gave general advice to students. (Student's Handbook, New York State Normal College, Presented by the Young Women's Christian Association, 1904; Our Book, 1911, p. 69) "
1904,,10,"Senior yearbook, New York State Normal College, 1904, Nulla vestigia retrorsum, published. First yearbook since 1900. "
1904,,10,"The Crimson & White, the State Normal College's High School student magazine/yearbook first published."
1905,December 14,,"Andrew S. Draper/Edward J. Goodwin Plan is enacted by the Regents, turning the State Normal College a four-year liberal arts college for teacher training. The Draper/Goodwin Plan directed that the College discontinue all training for the elementary schools, institute admissions requirements “substantially the same as those laid down by other eastern colleges of good standing,” establish a “four year course in the liberal arts and pedagogics,” require students “to pursue such subjects of study as are deemed essential to a liberal education,” require “professional courses...fundamental to the training of teachers ... of every student,” institute elective courses, mandated that the school’s mission was to train teachers for “secondary schools, training schools and normal schools” and train instructors in “art, manual training, domestic economy, commercial branches and other special subjects.” The Draper/Goodwin Plan granted the school the right to offer B.A., B.S., and Pd.B, “the first two to be given on the satisfactory completion of a four-year course, the third conferred only upon college graduates after a year of post graduate study.” The plan was formally instituted with the class entering in September 1906. (“Plan of Reorganization,” New York State Normal College, Albany, Circular and Announcement of the Courses of Instruction 1906-1907, p. 6-7) The State Normal College was the only institution in the state to provide free liberal arts degree. It was reputedly the first former Normal School in the country to offer liberal arts degree for teachers. (Need to check the last claim!!)"
1905,January 17,4,"Fund-raising begins for Husted Award, honoring A. N. Husted, on the occasion of his 50th year of service as a teacher. (Report of the Reunion, January 16 & 17, 1905, Alumni Association Minutes, 1872-1917, pp. 96-97) The fund would support graduate study in education. Husted served as a teacher until 1912, dying three days after he taught his last class. Classes contribute funds to the campaign on graduation. The Husted Fellowship fund was fully subscribed with $10,000 in 1948 and in 1949 the first award was given to Nathan E. Kullman Jr. A.B. ‘37, M.A. ‘41. Alumni Quarterly, Oct. 1954, p. 8.)"
1906,January 6,,"The Willett Street building burns, destroying most historical records, the Alumni Memorial Window, the Soldiers Memorial Tablet and all the oil portraits of Principals, Presidents, and Executive Committee members which were hung in the gutted Assembly Hall. (Executive Committee Minutes, Jan. 15, 1906, p. 631 [transcription]) For evidence of the portraits of school leaders see the photos of the Assembly Hall before it burned.  At its annual meeting on June 14 & 15, 1906 the Association decided not to raise funds for a new Alumni Memorial Window but rather to concentrate on raising funds for the Husted Fellowship. (Report of the Annual Reunion, June 14 & 15, 1906, Alumni Association Minutes, 1872-1917, p. 102) "
